concept_id,variety_id,orth,ipa,note
dry,ruk_tn,mapacai/malaʼo,,2026學習詞表 32-28「乾的」：mapacai/木材乾 mala’o/水乾
dry,ruk_mg,malo,,2026學習詞表 32-28「乾的」
dry,ruk_mn,taka'angenge,,2026學習詞表 32-28「乾的」：taplacapi、乾燥
dry,puy_py,batrekar,,2026學習詞表 32-28「乾的」
dry,puy_tp,trarangetrang,,2026學習詞表 32-28「乾的」：(衣物)
dry,puy_ws,marum,,2026學習詞表 32-28「乾的」
dry,puy_ks,marum,,2026學習詞表 32-28「乾的」
dry,trv,mdngu,,2026學習詞表 32-28「乾的」
dry,kav,mayseng,,2026學習詞表 32-28「乾」
dry,tso,keolo,,2026學習詞表 32-28「乾的」
dry,knv,maringuna,,2026學習詞表 32-28「乾的」：manakarʉ乾涸
dry,hla,maparapa,,2026學習詞表 32-28「乾的(衣服)」
dry,yam,makjit,,2026學習詞表 32-28「乾的」
dry,sak,maacak,,2026學習詞表 32-28「乾的」
dry,pan,*keRaŋ₃,,ACD PAN 19072-81e047aa9039b5428b6d6f5c440f4670-1「dry」
dry,pmp,*keRaŋ₃,,ACD PMP 19081-81e047aa9039b5428b6d6f5c440f4670-1「dry」
correct,ami_nt,marucek,,2026學習詞表 32-69「正確」
correct,ami_hk,soʼelinay/matama,,2026學習詞表 32-69「正確」
correct,ami_ha,matatodong,,2026學習詞表 32-69「正確」：另作matama。
correct,ami_ml,matatodong / matepi’ / matama,,2026學習詞表 32-69「正確」
correct,ami_hc,matatodong/matama,,2026學習詞表 32-69「正確」
correct,ata_sq,balay,,2026學習詞表 32-69「正確」
correct,ata_su,balay,,2026學習詞表 32-69「正確」：ms’sungus
correct,ata_ml,yani/ cubalay/ capaang,,2026學習詞表 32-69「正確」
correct,ata_pl,caṟung/cubay,,2026學習詞表 32-69「正確」
correct,ata_sk,cbalay,,2026學習詞表 32-69「正確」
correct,ata_kl,calay / aw / balay bay,,2026學習詞表 32-69「正確」：balay bay(眉原)
correct,say,maylalʼoz,,2026學習詞表 32-69「正確」
correct,tha,dadu,,2026學習詞表 32-69「正確」
correct,sed_to,mndungus,,2026學習詞表 32-69「正確」：balay babay真正的; nduwa balay真實的; ini qnuqu沒有錯誤
correct,sed_tg,mndungus,,2026學習詞表 32-69「正確」
correct,sed_tr,dungus,,2026學習詞表 32-69「正確」：亦可用balay bi
correct,bun_td,matukutuku,,"2026學習詞表 32-69「正確」：mamantuk實在,確實"
correct,bun_bh,tutuzaʼ / mamantuk,,2026學習詞表 32-69「正確」
correct,bun_vt,mamantuk/tutuza,,2026學習詞表 32-69「正確」：siia maa
correct,bun_bn,mamantuk,,2026學習詞表 32-69「正確」：mamantuk
correct,bun_ib,mamantuk,,2026學習詞表 32-69「正確」
correct,pai_es,paqulid,,2026學習詞表 32-69「正確」
correct,pai_nt,padria,,2026學習詞表 32-69「正確」
correct,pai_ct,paqulid,,2026學習詞表 32-69「正確」
correct,pai_st,paqulid,,2026學習詞表 32-69「正確」
correct,ruk_es,ahwahwa,,2026學習詞表 32-69「正確」：亦可稱為：atengatenga
correct,ruk_bd,pacengecenge,,2026學習詞表 32-69「正確」
correct,ruk_tw,pacengecenge,,2026學習詞表 32-69「正確」
correct,ruk_tn,tyakadringay,,2026學習詞表 32-69「正確」
correct,ruk_mg,pakɨcɨgɨ,,2026學習詞表 32-69「正確」
correct,ruk_mn,apakacehe,,2026學習詞表 32-69「正確」：apakacere
correct,puy_py,penatedrell,,2026學習詞表 32-69「直的、正確、正直」
correct,puy_tp,pamaw,,2026學習詞表 32-69「直的、正確、正直」：patezelr ; penatezelr
correct,puy_ws,pamau,,2026學習詞表 32-69「直的、正確、正直」
correct,puy_ks,patedelr/pamau,,2026學習詞表 32-69「直的、正確、正直」
correct,trv,kiya / balay,,2026學習詞表 24-06「對的」；2026學習詞表 32-69「正確」
correct,kav,maqezaq,,2026學習詞表 32-69「正確」
correct,tso,emio/emzo,,2026學習詞表 32-69「正確」：emio達邦說法/emzo特富野說法
correct,knv,cucuru,,2026學習詞表 32-69「正確」：另作：「非常」之意
correct,hla,macuisa,,2026學習詞表 32-69「正確」
correct,yam,manoyong,,2026學習詞表 32-69「正確」
correct,sak,malucek,,2026學習詞表 32-69「正確」
correct,pan,*keNa,,"ACD PAN 19072-b299fdf6da5d2cf3149871d659c976b6-1「be ensnared, caught in a trap; suffer, undergo, be struck by something; be entrapped or deceived; hit the mark, be ‘on target’, correct, right, true」"
correct,pmp,*keNa,,"ACD PMP 19081-b299fdf6da5d2cf3149871d659c976b6-1「be ensnared, caught in a trap; suffer, undergo, be struck by something; be entrapped or deceived; hit the mark, be ‘on target’, correct, right, true」"
near,ami_nt,ngata,,2026學習詞表 32-33「近」
near,ami_hk,ngata^,,2026學習詞表 32-33「近」
near,ami_ha,ngata,,2026學習詞表 32-33「近」
near,ami_ml,ngata,,2026學習詞表 32-33「近」
near,ami_hc,ngata,,2026學習詞表 32-33「近」
near,ata_sq,sobih,,2026學習詞表 32-33「近」
near,ata_su,sobih / sawbih,,2026學習詞表 32-33「近」
near,ata_ml,sawbeh,,2026學習詞表 32-33「近」
near,ata_pl,subeh,,2026學習詞表 32-33「近」
near,ata_sk,sobih,,2026學習詞表 32-33「近」
near,ata_kl,sobeh,,2026學習詞表 32-33「近」
near,say,ʼalʼalihan,,2026學習詞表 32-33「近」
near,tha,iqualh,,2026學習詞表 32-33「近」
near,sed_to,dalih,,2026學習詞表 32-33「近」
near,sed_tg,daling,,2026學習詞表 32-33「近」
near,sed_tr,sdalih,,2026學習詞表 32-33「近」
near,bun_td,machuan,,2026學習詞表 32-33「近」：Muchu靠近; Muchuan靠近點
near,bun_bh,michuan,,2026學習詞表 32-33「近」
near,bun_vt,mishuan,,2026學習詞表 32-33「近」
near,bun_bn,mishuan,,2026學習詞表 32-33「近」：meshuan
near,bun_ib,aisku,,2026學習詞表 32-33「近」
near,pai_es,dut,,2026學習詞表 32-33「近」
near,pai_nt,dedet,,2026學習詞表 32-33「近」：dudut
near,pai_ct,djemet/tjungu,,2026學習詞表 32-33「近」：dudut / dungdugn/ tjemetj
near,pai_st,dungdung/dut,,2026學習詞表 32-33「近」
near,ruk_es,deethe,,2026學習詞表 32-33「近」
near,ruk_bd,deethe,,2026學習詞表 32-33「近」
near,ruk_tw,adethe,,2026學習詞表 32-33「近」
near,ruk_tn,maʼadadyali,,2026學習詞表 32-33「近」
near,ruk_mg,midali,,2026學習詞表 32-33「近」
near,ruk_mn,ʼaidhali,,2026學習詞表 32-33「近」
near,puy_py,adallep,,2026學習詞表 32-33「近」
near,puy_tp,adalrep,,2026學習詞表 32-33「近」
near,puy_ws,adalrep,,2026學習詞表 32-33「近」
near,puy_ks,adalrep,,2026學習詞表 32-33「近」
near,trv,dalih,,2026學習詞表 32-33「近」
near,kav,zaki,,2026學習詞表 32-33「近」
near,tso,cumʼu,,2026學習詞表 32-33「近」
near,knv,aracan,,2026學習詞表 32-33「近」
near,hla,masahli,,2026學習詞表 32-33「近」
near,yam,masngen,,2026學習詞表 32-33「近」
near,sak,macapi,,2026學習詞表 32-33「近」
near,pan,*ipit,,"ACD PAN 19072-0df80a2368db10030e0989f61b3275dd-1「near, come near; edge, border」"
near,pmp,*adani,,ACD PMP 19081-85f06cc816f93b8a6dbb1a494f813358-1「near」
far,ami_nt,raay,,2026學習詞表 32-37「遠」
far,ami_hk,raay,,2026學習詞表 32-37「遠」
far,ami_ha,raay,,2026學習詞表 32-37「遠」
far,ami_ml,raay,,2026學習詞表 32-37「遠」
far,ami_hc,raay,,2026學習詞表 32-37「遠」
far,ata_sq,twahiq,,2026學習詞表 32-37「遠」
far,ata_su,twahiy,,2026學習詞表 32-37「遠」：thya(新生部落)
far,ata_ml,tatuhiʼ,,2026學習詞表 32-37「遠」
far,ata_pl,tuhyaʼ,,2026學習詞表 32-37「遠」
far,ata_sk,thiyaq,,2026學習詞表 32-37「遠」
far,ata_kl,theya / thya,,2026學習詞表 32-37「遠」：thya(眉原)/ yatux(眉原)
far,say,ra:waS,,2026學習詞表 32-37「遠」
far,tha,ihazish,,2026學習詞表 32-37「遠」
far,sed_to,thiyaq,,2026學習詞表 32-37「遠」
far,sed_tg,theya,,2026學習詞表 32-37「遠」
far,sed_tr,dhiyaq,,2026學習詞表 32-37「遠」
far,bun_td,daqvisan,,2026學習詞表 32-37「遠」
far,bun_bh,daqvisan,,2026學習詞表 32-37「遠」
far,bun_vt,daqvisan,,2026學習詞表 32-37「遠」
far,bun_bn,daqvisan,,2026學習詞表 32-37「遠」：daqvisan
far,bun_ib,dahvi/dahvian,,2026學習詞表 32-37「遠」
far,pai_es,cadja,,2026學習詞表 32-37「遠」
far,pai_nt,cadja,,2026學習詞表 32-37「遠」
far,pai_ct,cadja,,2026學習詞表 32-37「遠」
far,pai_st,cadja,,2026學習詞表 32-37「遠」
far,ruk_es,dayli,,2026學習詞表 32-37「遠」
far,ruk_bd,adaili,,2026學習詞表 32-37「遠」
far,ruk_tw,adaili,,2026學習詞表 32-37「遠」
far,ruk_tn,maʼadavili,,2026學習詞表 32-37「遠」
far,ruk_mg,médavili,,2026學習詞表 32-37「遠」
far,ruk_mn,kaʼadhaili,,2026學習詞表 32-37「遠」
far,puy_py,adawill,,2026學習詞表 32-37「遠」
far,puy_tp,adawilr,,2026學習詞表 32-37「遠」
far,puy_ws,adawilr,,2026學習詞表 32-37「遠」
far,puy_ks,adawilr,,2026學習詞表 32-37「遠」
far,trv,thiyaq,,2026學習詞表 32-37「遠」
far,kav,daud,,2026學習詞表 32-37「遠」
far,tso,covhi,,2026學習詞表 32-37「遠」
far,knv,araceni,,2026學習詞表 32-37「遠」
far,hla,masaihla,,2026學習詞表 32-37「遠」
far,yam,marai,,2026學習詞表 32-37「遠」
far,sak,mabaat / mabatad,,2026學習詞表 32-37「遠」
far,pan,*dawiN,,ACD PAN 19072-17d965747c701d6ffb406cad0f4265dc-1「far」
far,pmp,*zauq,,ACD PMP 19081-17d965747c701d6ffb406cad0f4265dc-1「far」
right,ami_nt,kawanan,,2026學習詞表 14-10「右邊」
right,ami_hk,kawanan,,2026學習詞表 14-10「右邊」
right,ami_ha,kawanan,,2026學習詞表 14-10「右邊」
right,ami_ml,kawanan,,2026學習詞表 14-10「右邊」
right,ami_hc,kawanan,,2026學習詞表 14-10「右邊」
right,ata_sq,llaw,,2026學習詞表 14-10「右邊」：te llaw
right,ata_su,ʼlelaw / ’laylaw,,2026學習詞表 14-10「右邊」：llaw
right,ata_ml,anan,,2026學習詞表 14-10「右邊」
right,ata_pl,analiʼ,,2026學習詞表 14-10「右邊」
right,ata_sk,glax,,2026學習詞表 14-10「右邊」
right,ata_kl,llaw,,2026學習詞表 14-10「右邊」
right,say,kaʼnal,,2026學習詞表 14-10「右邊」
right,tha,tanaduu,,2026學習詞表 14-10「右邊」
right,sed_to,narac,,2026學習詞表 14-10「右邊」
right,sed_tg,narac,,2026學習詞表 14-10「右邊」
right,sed_tr,narac,,2026學習詞表 14-10「右邊」
right,bun_td,tavanan,,2026學習詞表 14-10「右邊」
right,bun_bh,vanan,,2026學習詞表 14-10「右邊」
right,bun_vt,tanavanan,,2026學習詞表 14-10「右邊」
right,bun_bn,tanavanan,,2026學習詞表 14-10「右邊」：vanan
right,bun_ib,tanaskaun,,2026學習詞表 14-10「右邊」
right,pai_es,kanavalj,,2026學習詞表 14-10「右邊(右手)」
right,pai_nt,kanavalj,,2026學習詞表 14-10「右邊(右手)」
right,pai_ct,kanavalj,,2026學習詞表 14-10「右邊(右手)」
right,pai_st,kanavalj,,2026學習詞表 14-10「右邊(右手)」
right,ruk_es,vanale,,2026學習詞表 14-10「右邊」
right,ruk_bd,vanale,,2026學習詞表 14-10「右邊」
right,ruk_tw,vanale,,2026學習詞表 14-10「右邊」
right,ruk_tn,vananane,,2026學習詞表 14-10「右邊」
right,ruk_mg,vɨnanɨ,,2026學習詞表 14-10「右邊」
right,ruk_mn,analae,,2026學習詞表 14-10「右邊」
right,puy_py,tarawalran,,2026學習詞表 14-10「右邊」
right,puy_tp,tarawalran,,2026學習詞表 14-10「右邊」
right,puy_ws,tarawalran,,2026學習詞表 14-10「右邊」
right,puy_ks,tarawalran,,2026學習詞表 14-10「右邊」
right,trv,narat,,2026學習詞表 14-10「右邊」
right,kav,kawanan,,2026學習詞表 14-10「右邊」
right,tso,vhona,,2026學習詞表 14-10「右邊」
right,knv,anani,,2026學習詞表 14-10「右邊」
right,hla,ahlanʉ,,2026學習詞表 14-10「右邊」
right,yam,wanan,,2026學習詞表 14-10「右邊」
right,sak,kawanan,,2026學習詞表 14-10「右邊」
right,pan,*waNan,,"ACD PAN 19072-46c03eac51ddd689180012b5c4728fdd-3「right (side, hand, direction)」"
right,pmp,*ka-wanaN,,"ACD PMP 19081-46c03eac51ddd689180012b5c4728fdd-2「right (side, hand, direction)」"
left,ami_nt,kawiliyan,,2026學習詞表 14-11「左邊」
left,ami_hk,kawili,,2026學習詞表 14-11「左邊」
left,ami_ha,kawili,,2026學習詞表 14-11「左邊」
left,ami_ml,kawili,,2026學習詞表 14-11「左邊」
left,ami_hc,kawili,,2026學習詞表 14-11「左邊」
left,ata_sq,ʼzil,,2026學習詞表 14-11「左邊」：te ’zil
left,ata_su,min/’min,,2026學習詞表 14-11「左邊」：ti’in /’zin
left,ata_ml,iil,,2026學習詞表 14-11「左邊」
left,ata_pl,il,,2026學習詞表 14-11「左邊」
left,ata_sk,iyil,,2026學習詞表 14-11「左邊」
left,ata_kl,esi/ mesi/ ’zin,,2026學習詞表 14-11「左邊」：’zin(眉原)
left,say,kayiʼ,,2026學習詞表 14-11「左邊」
left,tha,tanaʼailhi,,2026學習詞表 14-11「左邊」
left,sed_to,iwil,,2026學習詞表 14-11「左邊」：iril
left,sed_tg,iril,,2026學習詞表 14-11「左邊」
left,sed_tr,igi,,2026學習詞表 14-11「左邊」
left,bun_td,tavili,,2026學習詞表 14-11「左邊」
left,bun_bh,vili,,2026學習詞表 14-11「左邊」
left,bun_vt,tanavilih,,2026學習詞表 14-11「左邊」
left,bun_bn,tanavili,,2026學習詞表 14-11「左邊」：vili
left,bun_ib,tanavili,,2026學習詞表 14-11「左邊」
left,pai_es,kaviri,,2026學習詞表 14-11「左邊」
left,pai_nt,tjaiviri/kaviri,,2026學習詞表 14-11「左邊」
left,pai_ct,tjaiviri,,2026學習詞表 14-11「左邊」
left,pai_st,kaviri/tjaiviri,,2026學習詞表 14-11「左邊」
left,ruk_es,viri,,2026學習詞表 14-11「左邊」
left,ruk_bd,viri,,2026學習詞表 14-11「左邊」
left,ruk_tw,vihi,,2026學習詞表 14-11「左邊」
left,ruk_tn,viiyane,,2026學習詞表 14-11「左邊」
left,ruk_mg,virienɨ,,2026學習詞表 14-11「左邊」
left,ruk_mn,ihie,,2026學習詞表 14-11「左邊」
left,puy_py,tarawiri,,2026學習詞表 14-11「左邊」
left,puy_tp,tarawiri,,2026學習詞表 14-11「左邊」
left,puy_ws,tarawiri,,2026學習詞表 14-11「左邊」
left,puy_ks,tarawiri,,2026學習詞表 14-11「左邊」
left,trv,iril,,2026學習詞表 14-11「左邊」
left,kav,kawili,,2026學習詞表 14-11「左邊」
left,tso,veina,,2026學習詞表 14-11「左邊」
left,knv,iriri,,2026學習詞表 14-11「左邊」
left,hla,vaciki,,2026學習詞表 14-11「左邊」
left,yam,ozi,,2026學習詞表 14-11「左邊」
left,sak,kawili,,2026學習詞表 14-11「左邊」
left,pan,*wiRi,,ACD PAN 19072-27f126ea27aa67d67c8fd94e3bcd4dad-1「left side or direction」
left,pmp,*wiRi,,ACD PMP 19081-27f126ea27aa67d67c8fd94e3bcd4dad-1「left side or direction」
at,ami_nt,icuwaay,,2026學習詞表 14-02「在某處」
at,ami_hk,ico:wa^,,2026學習詞表 14-02「在某處」
at,ami_ha,sakacowa,,2026學習詞表 14-02「在某處」
at,ami_ml,isakacowa,,2026學習詞表 14-02「在某處」
at,ami_hc,I sakacowa,,2026學習詞表 14-02「在某處」
at,ata_sq,te,,2026學習詞表 14-02「在某處」：tay
at,ata_su,ki inu,,2026學習詞表 14-02「在某處」：te utux kki’an
at,ata_ml,kiya tagi ...,,2026學習詞表 14-02「在某處」
at,ata_pl,cel nak ...,,2026學習詞表 14-02「在某處」
at,ata_sk,cyan maki kya,,2026學習詞表 14-02「在某處」
at,ata_kl,beh kya/ cyu kya / te kya,,2026學習詞表 14-02「在某處」：te kya(眉原)
at,say,ha:aw,,2026學習詞表 14-02「在某處」：ila ha:aw
at,tha,intua,,2026學習詞表 14-02「在某處」
at,sed_to,wa ha,,2026學習詞表 14-02「在某處」：wa hiya在那裏
at,sed_tg,ga hiya,,2026學習詞表 14-02「在某處」
at,sed_tr,gaga…,,2026學習詞表 14-02「在某處」
at,bun_td,naiʼantaʼ,,2026學習詞表 14-02「在某處」：ihaanta’/ iha’anta’在那裡（位置）
at,bun_bh,ihan,,2026學習詞表 14-02「在某處」
at,bun_vt,idiip,,2026學習詞表 14-02「在某處」
at,bun_bn,iʼisaq,,2026學習詞表 14-02「在某處」：i-isaq
at,bun_ib,idipa,,2026學習詞表 14-02「在某處」
at,pai_es,i… / i,,2026學習詞表 14-02「在某處」：i…(處所)；2026學習詞表 36-35「在」
at,pai_nt,i… / i,,2026學習詞表 14-02「在某處」：i…(處所)；2026學習詞表 36-35「在」
at,pai_ct,i yainuan / i,,2026學習詞表 14-02「在某處」；2026學習詞表 36-35「在」
at,pai_st,i yainuan / i,,2026學習詞表 14-02「在某處」；2026學習詞表 36-35「在」
at,ruk_es,yakai talidroma,,2026學習詞表 14-02「在某處」
at,ruk_bd,taikaiyane,,2026學習詞表 14-02「在某處」
at,ruk_tw,yakai ki---,,2026學習詞表 14-02「在某處」
at,ruk_tn,taʼikanini,,2026學習詞表 14-02「在某處」
at,ruk_mg,ikétékadra,,2026學習詞表 14-02「在某處」
at,ruk_mn,omiki taikiedha,,2026學習詞表 14-02「在某處」：omiki taikiedha
at,puy_py,ulraya i..... / kadru,,2026學習詞表 14-02「在某處」；2026學習詞表 36-35「在;有」
at,puy_tp,ulra i iyan / kazu ; ulra,,2026學習詞表 14-02「在某處」；2026學習詞表 36-35「在;有」
at,puy_ws,i iyan / kazu,,2026學習詞表 14-02「在某處」；2026學習詞表 36-35「在;有」
at,puy_ks,i iyan / ulra/kadu,,2026學習詞表 14-02「在某處」；2026學習詞表 36-35「在;有」
at,trv,ga hiya,,2026學習詞表 14-02「在某處」
at,kav,tanian semani/taizan,,2026學習詞表 14-02「在某處」：不知道在哪裡的某處/不用指明彼此知道的某處
at,tso,mia’unu,,2026學習詞表 14-02「在某處」
at,knv,ʼesi,,2026學習詞表 14-02「在(某處)」；2026學習詞表 36-02「在」
at,hla,ma naana,,2026學習詞表 14-02「在某處」
at,yam,do koang,,2026學習詞表 14-02「在某處」
at,sak,icuwa,,2026學習詞表 14-02「在某處」
at,pan,*sa₂,,ACD PAN 19072-71705604a629cfc7d43259ba21f16aa7-1「locative marker」
at,pmp,*sa₂,,ACD PMP 19081-71705604a629cfc7d43259ba21f16aa7-1「locative marker」
in,ami_nt,lalavu,,2026學習詞表 14-01「裡面」
in,ami_hk,lalomaʼ,,2026學習詞表 14-01「裡面」
in,ami_ha,lalomaʼ,,2026學習詞表 14-01「裡面」
in,ami_ml,lalomaʼ,,2026學習詞表 14-01「裡面」
in,ami_hc,lalomaʼ,,2026學習詞表 14-01「裡面」
in,ata_sq,zzik,,2026學習詞表 14-01「裡面」：qsahuy/zik內側角落
in,ata_su,sahuy / zik,,2026學習詞表 14-01「裡面」：zik (深) sahuy(內)
in,ata_ml,iik,,2026學習詞表 14-01「裡面」
in,ata_pl,ṟik,,2026學習詞表 14-01「裡面」
in,ata_sk,cka,,2026學習詞表 14-01「裡面」
in,ata_kl,iyik/ cahuy/ zik,,2026學習詞表 14-01「裡面」：zik(眉原)
in,say,ʼi:zoʼ,,2026學習詞表 14-01「裡面」：’abo’
in,tha,itmaz,,2026學習詞表 14-01「裡面」
in,sed_to,ruma,,2026學習詞表 14-01「裡面」
in,sed_tg,truma,,2026學習詞表 14-01「裡面」
in,sed_tr,ruwan,,2026學習詞表 14-01「裡面」
in,bun_td,kumbuʼ,,2026學習詞表 14-01「裡面」：ikumbu’在裡面
in,bun_bh,kumbuʼ,,2026學習詞表 14-01「裡面」
in,bun_vt,kumbu/ngadaq,,2026學習詞表 14-01「裡面」
in,bun_bn,kumbu,,2026學習詞表 14-01「裡面」：ikunbu
in,bun_ib,ngadah,,2026學習詞表 14-01「裡面」
in,pai_es,taladj,,2026學習詞表 14-01「裡面」
in,pai_nt,taladj,,2026學習詞表 14-01「裡面」：itjumaq
in,pai_ct,taladj,,2026學習詞表 14-01「裡面」
in,pai_st,taladj,,2026學習詞表 14-01「裡面」
in,ruk_es,adring,,2026學習詞表 14-01「裡面」
in,ruk_bd,adringi,,2026學習詞表 14-01「裡面」
in,ruk_tw,adringi,,2026學習詞表 14-01「裡面」
in,ruk_tn,ʼadringi,,2026學習詞表 14-01「裡面」
in,ruk_mg,adringi,,2026學習詞表 14-01「裡面」
in,ruk_mn,ʼadhingi,,2026學習詞表 14-01「裡面」
in,puy_py,sabak,,2026學習詞表 14-01「裡面;內」
in,puy_tp,savak,,2026學習詞表 14-01「裡面;內」
in,puy_ws,savak,,2026學習詞表 14-01「裡面;內」
in,puy_ks,savak,,2026學習詞表 14-01「裡面;內」
in,trv,ruwan,,2026學習詞表 14-01「裡面」
in,kav,teReq,,2026學習詞表 14-01「裡面」
in,tso,ʼayumona,,2026學習詞表 14-01「裡面」
in,knv,tisikara,,2026學習詞表 14-01「裡面」
in,hla,rʉrʉmanʉ,,2026學習詞表 14-01「裡面」
in,yam,sahad,,2026學習詞表 14-01「裡面」
in,sak,labu,,2026學習詞表 14-01「裡面」
in,pmp,*lem,,"ACD PMP 19081-dfc5796bf621b6d8102a743d7ac398e9-1「in, inside」"
and,ami_nt,atu,,2026學習詞表 36-18「和」
and,ami_hk,ato,,2026學習詞表 36-18「和」
and,ami_ha,ato,,2026學習詞表 36-18「和」
and,ami_ml,ato,,2026學習詞表 36-18「和」
and,ami_hc,ato,,2026學習詞表 36-18「和」
and,ata_sq,ru/ki,,2026學習詞表 36-18「和」
and,ata_su,ru/ki,,2026學習詞表 36-18「和」：ka
and,ata_ml,ki/ ru/ kinku,,2026學習詞表 36-18「和」
and,ata_pl,lu,,2026學習詞表 36-18「和」
and,ata_sk,ki/ru,,2026學習詞表 36-18「和」
and,ata_kl,ru,,2026學習詞表 36-18「和」
and,say,ki / kil,,2026學習詞表 36-18「和」
and,tha,masa,,2026學習詞表 36-18「和」
and,sed_to,mi,,2026學習詞表 36-18「和」：dha以及; 二
and,sed_tg,daha ka,,2026學習詞表 36-18「和」：ma
and,sed_tr,ni,,2026學習詞表 36-18「和」
and,bun_td,ciin,,2026學習詞表 36-18「和」：ciin由他，換他（斜格人稱）；muskun在一起
and,bun_bh,cin,,2026學習詞表 36-18「和」
and,bun_vt,siin,,2026學習詞表 36-18「和」
and,bun_bn,siin,,2026學習詞表 36-18「和」：siin/ i
and,bun_ib,siin,,2026學習詞表 36-18「和」
and,pai_es,katuwa,,2026學習詞表 36-18「和」
and,pai_nt,katua,,2026學習詞表 36-18「和」
and,pai_ct,’atua,,2026學習詞表 36-18「和」
and,pai_st,katua,,2026學習詞表 36-18「和」
and,ruk_es,si,,2026學習詞表 36-18「和」
and,ruk_bd,si,,2026學習詞表 36-18「和」
and,ruk_tw,si,,2026學習詞表 36-18「和」
and,ruk_tn,si,,2026學習詞表 36-18「和」
and,ruk_mg,si / ki,,2026學習詞表 36-18「和」
and,ruk_mn,la,,2026學習詞表 36-18「和」
and,puy_py,aw;kay,,2026學習詞表 36-18「和」
and,puy_tp,za / zi,,2026學習詞表 36-18「和」
and,puy_ws,zi,,2026學習詞表 36-18「和」
and,puy_ks,di,,2026學習詞表 36-18「和」
and,trv,ni,,2026學習詞表 36-18「和」
and,kav,seRay,,2026學習詞表 36-18「和」
and,tso,ho,,2026學習詞表 36-18「和」
and,knv,mataa,,2026學習詞表 36-18「和」：另作:與；以及
and,hla,hla,,2026學習詞表 36-18「和」
and,yam,aka,,2026學習詞表 36-18「和」
and,sak,atu,,2026學習詞表 36-18「和」
and,pan,*maS,,ACD PAN 19072-be5d5d37542d75f93a87094459f76678-1「and」
and,pmp,*maS,,ACD PMP 19081-be5d5d37542d75f93a87094459f76678-2「and」
if,ami_nt,anu,,2026學習詞表 36-22「如果」
if,ami_hk,ano ......i,,2026學習詞表 36-22「如果」
if,ami_ha,ano,,2026學習詞表 36-22「如果」
if,ami_ml,ano,,2026學習詞表 36-22「如果」
if,ami_hc,ano,,2026學習詞表 36-22「如果」
if,ata_sq,mha ni/mha na,,2026學習詞表 36-22「如果」
if,ata_su,atuni/atuna,,2026學習詞表 36-22「如果」：atuna
if,ata_ml,atu’na,,2026學習詞表 36-22「如果」
if,ata_pl,minlu,,2026學習詞表 36-22「如果」
if,ata_sk,maha ni,,2026學習詞表 36-22「如果」
if,ata_kl,maha / siga,,2026學習詞表 36-22「如果」：atuni(眉原)
if,say,So:,,2026學習詞表 36-22「如果」
if,tha,ya,,2026學習詞表 36-22「如果」
if,sed_to,nasi,,2026學習詞表 36-22「如果」
if,sed_tg,netun,,2026學習詞表 36-22「如果」
if,sed_tr,nasi,,2026學習詞表 36-22「如果」
if,bun_td,maca,,2026學習詞表 36-22「如果」：maca如果 ；uuca 要是
if,bun_bh,maqe/maca,,2026學習詞表 36-22「如果」
if,bun_vt,maqei,,2026學習詞表 36-22「如果」
if,bun_bn,maaki / maaqis,,2026學習詞表 36-22「如果」：ma-aq is/is
if,bun_ib,mais,,2026學習詞表 36-22「如果」
if,pai_es,nu,,2026學習詞表 36-22「如果」
if,pai_nt,nu,,2026學習詞表 36-22「如果」
if,pai_ct,nu,,2026學習詞表 36-22「如果」
if,pai_st,nu,,2026學習詞表 36-22「如果」
if,ruk_es,loiyasi,,2026學習詞表 36-22「如果」
if,ruk_bd,luiyasi,,2026學習詞表 36-22「如果」
if,ruk_tw,alaiyasi,,2026學習詞表 36-22「如果」
if,ruk_tn,layaasi/ nilavani,,2026學習詞表 36-22「如果」
if,ruk_mg,ina,,2026學習詞表 36-22「如果」
if,ruk_mn,lo,,2026學習詞表 36-22「如果」
if,puy_py,an,,2026學習詞表 36-22「如果」
if,puy_tp,nuy,,2026學習詞表 36-22「如果」
if,puy_ws,nu,,2026學習詞表 36-22「如果」
if,puy_ks,nu,,2026學習詞表 36-22「如果」
if,trv,nasi,,2026學習詞表 36-22「如果」
if,kav,azu,,2026學習詞表 36-22「如果」
if,tso,honci,,2026學習詞表 36-22「如果」
if,knv,noo,,2026學習詞表 36-22「如果」：相近詞彙:ucaniava假如；萬一
if,hla,maci,,2026學習詞表 36-22「如果」
if,yam,no,,2026學習詞表 36-22「如果」
if,sak,anu,,2026學習詞表 36-22「如果」
if,pan,*nu₁,,"ACD PAN 19072-f6707a7f7782fe71d90697d10786c162-1「if, when (in future)」"
if,pmp,*nu₁,,"ACD PMP 19081-f6707a7f7782fe71d90697d10786c162-1「if, when (in future)」"
because,ami_nt,kiyami,,2026學習詞表 36-05「因為」
because,ami_hk,nawhani,,2026學習詞表 36-05「因為」
because,ami_ha,nawhan,,2026學習詞表 36-05「因為」
because,ami_ml,nawhani,,2026學習詞表 36-05「因為」
because,ami_hc,mansa,,2026學習詞表 36-05「因為」
because,ata_sq,baha hmswa,,2026學習詞表 36-05「因為」：baha hmswa
because,ata_su,yaʼigiy,,2026學習詞表 36-05「因為」：swa’ ini
because,ata_ml,gi’,,2026學習詞表 36-05「因為」
because,ata_pl,yaka,,2026學習詞表 36-05「因為」
